codigo,descripcion,tipo,u_m,agrupacion,vr_unitario,iva_porcentaje,vr_neto,iva_descontable,excluye_iva,usuario_modificacion,fecha_modificacion
5029,UNION UNIVERSAL ROSCADA HD 1/2,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5030,"CHAZO EXPANSIVO DE 1/2""X3""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5031,"SOPORTE ANTISISMICO LATERAL 2"" 2 VIAS",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5032,"SOPORTE ANTISISMICO LATERAL 2 1⁄2"" 2 VIAS",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5033,"SOPORTE ANTISISMICO LATERAL 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5034,"SOPORTE SISMICO LATERAL 6""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5035,SOPORTE ANTISISMICO LONGITUDINAL Ø2 1/2? UL/FM,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5036,SOPORTE ANTISISMICO LONGITUDINAL Ø4? UL/FM,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5037,SOPORTE ANTISISMICO LONGITUDINAL Ø6? UL/FM,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5038,"SOPORTE TIPO PERA DE 1-1/4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5039,"ROCIADOR TIPO 1 COLGANTE / RESP RAPIDA / K 5,6 / TEMP ORDINARIA (155F) / COB ESTANDAR / 175 PSI / INCLUYE ESCUDO Y PORTA ESCUDO",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5040,"ROCIADOR TIPO 2 MONTANTE / RESP RAPIDA / K 5,6 / TEMP ORDINARIA (155F) / COB ESTANDAR / 175 PSI",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5041,VALVULA BOLA METAL 1/2,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5042,"VALVULA BOLA DE BRONCE 1""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5043,"VALVULA BOLA ROSCADA 2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5044,"VALVULA CHEQUE RANURADA Ø 2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5045,"VALVULA CHEQUE RANURADA Ø 2 1/2"".",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5046,"VALVULA CHEQUE RANURADO 4"" LISTADA UL FM IMPOFER 8540103",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5047,VALVULA CHEQUE ROSCADO Ø 3/8,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5048,VALVULA CHEQUE ROSCADA DE 1/2,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5049,"VALVULA CHEQUE ROSCADO Ø 1 1/4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5050,"VALVULA VENTOSA HD UL/FM X 300 L NPT 1/2""",MATERIAL - M,UNIDAD - UND,013 - 013 - INSTALACIONES HIDROSANITARIAS,1.0,19,1.19,True,False,,
5051,"UNION RANURADA FLEXIBLE DE 2 1/2"" UL/FM",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5052,"VALVULA MARIPOSA SUPERVISADA RANURADA Ø 2 1/2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5053,"UNION FLEXIBLE RANURADA 2 1/2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5054,"UNION HD RANURADA RIGIDA 2.1/2"" UL/FM",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5055,TEE RANURADA CERT UL/FM,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5056,"TUBERIA A-C SCH40 2 1/2""",MATERIAL - M,METRO - M,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5057,"UNION FLEXIBLE RANURADA 6""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5058,"VALVULA MARIPOSA SUPERVISADA RANURADA Ø 6""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5059,MANOMETRO GLICERINA 0 - 300 PSI 2.5PG,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5060,"CONTROL DE ZONA ROCIADORES (INCLUYE MANOMETRO CON VALVULA SECCIONADORA, SENSOR DE FLUJO Y VALVULA DE PRUEBA Y DRENAJE K 5,6 CON VALVULA DE ALIVIO DE 3/4"")",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5061,"BRIDA SOLDADA AC Ø 1 1/4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5062,"BRIDA SOLDADA AC 4"" (INCLUYE TODA LA TORNILLERIA)",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5063,"REDUCCION CONCENTRICA BRIDADA HD Ø 4"" X Ø 3""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5064,KIT DE SENALIZACION PARA EXTINTOR MULTIPROPOSITO,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5065,GABINETE SOB/77*77*20 CR CAL 22/TIPO 0/ELECTRO,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5066,"MANGUERA SENC 1.1/2"" X 100 POLIESTER C/ACOPLES ZYFIRE FM",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5067,"HACHA, PICO 2.5 LB PINTADA CON CABO 70CM / MADERA",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5068,"VALVULA ANGULAR 1.1/2"" H/M 300PSI UL/FM BRONCE HUACHENG",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5069,CANAL EN LAMINA GALVANIZADA CAL. 22; DS=50,MATERIAL - M,METRO - M,004 - 004 - CUBIERTA Y CANALES,24369.75,19,29000.0,True,False,,
5070,EXTINTOR 10 LBS PQS ABC NACIONAL CON MANGUERA,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5071,CANAL EN LAMINA GALVANIZADA CAL. 22; DS=100,MATERIAL - M,METRO - M,004 - 004 - CUBIERTA Y CANALES,47899.16,19,57000.0,True,False,,
5072,LLAVE SPANNER DOS SERVICIOS,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5073,"BOQUILLA CHORRO NIEBLA DE 1.1/2"" NH POLI. WILSON FM",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5074,"SOPORTE TIPO CANASTILLA P/MANGUERA 1.1⁄2""X50 O 100/CR ROJO EN",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5075,VIDRIO ESMERILADO TAPA DE GABINETE,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5076,PLACA DE MARCACION PARA ESTACION DE CONTROL,ELEMEN. PROTECCION - P,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5077,PLACA DE MARCACION PARA EXTINTOR,ELEMEN. PROTECCION - P,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5078,PLACA DE MARCACION PARA SISTEMA CONTRA INCENDIO,ELEMEN. PROTECCION - P,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5079,PLACA DE MARCACION PARA VALVULA,ELEMEN. PROTECCION - P,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5080,"VALVULA COMPUERTA OS&Y BRIDADA 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5081,"VALVULA COMPUERTA OS&Y ROSCADA 1 1/4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5082,"UNION RANURADA FLEXIBLE DE 2"" UL/FM",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5083,"UNION RANURADA DE 2"" UL/FM",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5084,"TEE RANURADA Ø 2""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5085,"VALVULA MARIPOSA SUPERVISADA RANURADA DE Ø 2"".",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5086,"TUBERIA ACERO CARBONO SCH40 Ø= 2""",MATERIAL - M,METRO - M,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5087,"VALVULA MARIPOSA SUPERVISADA RANURADA DE Ø 4"".",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5088,"UNION RANURADA FLEXIBLE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5089,"UNION RANURADA 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5090,"TEE RANURADA 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5091,"TUBERIA A-C SCH40 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5092,"PLACA ANTI VORTICE 4"".",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5093,"PLACA PASA MURO 4"".",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5094,BOMBA CONTRA INCENDIOS 250 GPM 100 PSI,EQUIPO - E,GLOBAL - GLB,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5095,"TUBERIA RECTA DE 4"" GALVANIZADA",MATERIAL - M,METRO - M,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5096,"CODO DE 4"" GALVANIZADO",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5097,BRIDAS O FLANCHES GALVANIZADOS,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5098,"EMPAQUE DE EXHOSTO DE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,0.0,19,0.0,True,False,,
5099,"SOPORTES EXHOSTO DE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5100,"ABRAZADERAS DE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5101,"CONECTOR FLEXIBLE DE 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5102,"UNION GALVANIZADA DE 3"" A 4""",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5103,CONEXION ELECTRICA TABLERO CONTROLADOR CON BOMBA SOSTENEDORA DE PRESION,MATERIAL - M,GLOBAL - GLB,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5104,"CONEXION ELECTRICA TABLERO CONTROLADOR CON MOTOR ELECTRICO 1""",MATERIAL - M,GLOBAL - GLB,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5105,"SUMINISTRO, TRANSPORTE E INSTALACION DE LINEAS DE SENSADO DE PRESION DE TABLEROS CONTROLADORES",MATERIAL - M,GLOBAL - GLB,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5106,"PANEL CENTRAL DETECCION DE INCENDIOS, MODELO 4010ES-2BAY CON BATERIAS 12 V-18AH",EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5107,CHAPA CON LLAVE PARA TABLERO ELECTRICO,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5108,EMPOTRADA DEL TABLERO EN LA PARED O MURO,MATERIAL - M,GLOBAL - GLB,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-30
5109,ESTACION MANUAL DE ALARMA CONTRA INCENDIO DIRECCIONABLE,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5110,CABLE DE COBRE FPL 2X16 PARA RCI.,MATERIAL - M,METRO - M,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5111,"12V/24V SIRENA CON LUZ ESTROBO, 2W, 8 CD, PARED, ROJO HSR BOSCH",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5112,ANUNCIADOR REMOTO,EQUIPO - E,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
5113,"GRAPA DOBLE ALA DE 1"". INCLUYE EL CHAZO Y EL TORNILLO",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5114,"GRAPA DOBLE ALA DE 3/4"". INCLUYE EL CHAZO Y EL TORNILLO",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5115,CAJA 12X12X5 DE SOBREPONER CON TAPA LISA CALIBRE 20,MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5116,"CAJA 15X15X10 CALIBRE 20 , BISAGRADA TROQUELADA",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,19,1.19,True,False,,
5117,"TORNILLO DE 1/4"" CON CHAZO",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,,
5118,ARENILLA CON TRANSPORTE.,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,,
5119,"TUBERIA CONDUIT PVC 3/4""",MATERIAL - M,METRO - M,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,,
5120,PEGA PVC + LIMPIADOR,MATERIAL - M,GLOBAL - GLB,001 - 001 - ADHESIVOS Y ADITIVOS,1.0,19,1.19,True,False,,
5121,RESANES DE LAS CANCHAS,MATERIAL - M,METRO - M,006 - 006 - CONCRETOS Y MORTEROS,1.0,0,1.0,True,False,,
5122,"TUBERIA EMT 1/2""",MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5123,"GRAPA DOBLE ALA DE 1/2"". INCLUYE EL CHAZO Y EL TORNILLO",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5124,"UNION EMT 1-1/2""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5125,"GRAPA DOBLE ALA DE 1 1/2"". INCLUYE EL CHAZO Y EL TORNILLO",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5126,"TUBERIA PVC TIPO DB 4""",MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5127,"TUBERIA PVC 3"" TIPO DB",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5128,"ADAPTADOR PVC 3"" TIPO DB. (ELECTRICO)",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5129,CONJUNTO CANALETA RECTA LISA 20X8 PG C22,MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5130,PLATINA DE UNION PARA BANDEJA LISA,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5131,SOPORTE PELDANO GALV PARA BAND DE 20 CM,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5132,CONJUNTO CURVA HORIZONTAL(CH) PARA CANALETA 20X8CM PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5133,CONJUNTO CURVA VERTICAL EXTERNA(CVE) PARA CANALETA 20X8CM PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5134,CONJUNTO CURVA VERTICAL INTERNA(CVI) PARA CANALETA 20X8CM PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5135,CONJUNTO TE PARA CANALETA 20X8CM PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5136,CONJUNTO CRUZ PARA CANALETA 20X8CM PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5137,"TONILLO PARA CANALETA LISA DE 1/4""X1/2"" CON TUERCA Y ARANDELA REDONDA",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5138,"ESPARRAGOS O PERNOS DE ROSCA CORRIDA Ø3/8"". INCLUYE 4 TUERCAS Y 4 ARANDELAS",MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
5139,"TUERCA DE EXPANSION PARA ANCLAJE DE 3/8"" HEMBRA.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5140,CONJUNTO CANALETA RECTA LISA 10X8 PG C22,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5141,"CANALETA METALICA 12X5 CMS, CAL NO18 USG EN LAMINA COLD- ROLLED, PINTURA ELECTROSTATICA. INCLUYE TROQUELADO PARA LOS TOMAS.",MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5142,"CHAZOS METALICO 1/4""X 1 1/2"".",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5143,TABLERO TRIFASICO NTQ-412-STQ CON ESPACIO PARA TOTALIZADOR DE 12 CIRCUITOS.,EQUIPO - E,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5144,"TABLERO AUTOSOPORTADO PARA USO INTERIOR (IP 40), EN LAMINA ALVANIZADA CALIBRES 14 Y 16, CON ACABADO FINAL EN PINTURA EN POLVO DE APLICACION ELECTROSTATICA, COLOR GRIS CLARO RAL 7035. EL TABLERO TENDRA UN BARRAJE TRIFASICO PRINCIPAL EN COBRE ELECTROLITIC",EQUIPO - E,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5145,"SUMINISTRO, TRANSPORTE E INSTALACION DE M.L TP: TABLERO AUTOSOPORTADO PARA USO EXTERIOR (IP 65), EN LAMINA ALVANIZADA CALIBRES 14 Y 16, CON ACABADO FINAL EN PINTURA EN POLVO DE APLICACION ELECTROSTATICA, COLOR GRIS CLARO RAL 7035. EL TABLERO TENDRA UN B",EQUIPO - E,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5146,MARCO DE 50 X 50 ANTIFRAUDE,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5147,TAPA DE 50 X 50 ANTIFRAUDE,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5148,MARCO DE 60 X 80,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5149,TAPA DE 60 X 80,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5150,"ACERO 4200KG/CM2, SUMINISTRO, CORTE, FIGURACION E INSTALACION",MATERIAL - M,KILOGRAMO - KG,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,19,1.19,True,False,,
5151,TOMA DOBLE REFERENCIA 5320,NOMINA - N,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,19,1.19,True,False,,
5152,CABLE SINTOX 12 AWG HF FR LS TC 750V 80°C (CABLE 12 LSHFFR),MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5153,CONECTOR DE EMPALME TIPO RESORTE 10 AWG.,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5154,"CAJA 4""X4"" METALICA GALVANIZADA CON TAPA SUPLEMENTO.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5155,"TOMA DOBLE LV-5262-IG, T/AIS, 15A NARANJA.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5156,"TOMA DOBLE + POLO A TIERRA 15 A - 125V, .LEV REF T5320",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5157,TOMA PATA TRABADA CON POLO A TIERRA,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5158,PINTURA IDENTIFICAR TUBO ELECTRICO EXPUESTO,MATERIAL - M,GLOBAL - GLB,017 - 017 - ACABADOS Y PINTURA,1.0,19,1.19,True,False,,
5159,MARCACION TERMICA O EN ACRILICO PARA TOMA,MATERIAL - M,UNIDAD - UND,037 - 037 - SEÑALIZACION,1.0,19,1.19,True,False,,
5160,ESCALERA,OFICINA - O,DIA - DIA,037 - 037 - SEÑALIZACION,1.0,19,1.19,True,False,,
5161,"SWITCH SENCILLO MONOPOLAR PARA ALUMBRADO, LEVITON DE PALANCA.",MATERIAL - M,UNIDAD - UND,037 - 037 - SEÑALIZACION,1.0,19,1.19,True,False,,
5162,INTERRUPTOR DOBLE DE PALANCA LEVITON.( SWITCH DOBLE),MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5163,BREAKER MONOPOLAR ENCHUFABLE 20-50AMPERIOS,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5164,BREAKER ENCHUFABLE 3X15 A 3X60A,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5165,"INTERRUPTOR AUTOMATICO INDUSTRIAL NO REGULABLE DE 3X(40A-60A), 25KA.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5166,"TORNILLO LAMINA RANURADO DE 6 X 1"".",MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,1.0,19,1.19,True,False,,
5167,BREAKER INDUSTRIAL 3X100A MERLAN GERAIN,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5168,"BREAKER BIPOLAR ENCHUFABLE 40-50 AMPERIOS, 120/240V. TIPO LUMINEX O EQUIVALENTE.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5169,"BORNA DE PONCHAR CALIBRE 10 AWG, OJO 3/16"", ESTANADA DE COBRE, BARRIL LARGO.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5170,CABLE SINTOX 10 AWG HF FR LS TC 750V 80°C,MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-30
5171,CABLE SINTOX 8 AWG HF FR LS TC 750V 80°C,MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-30
5172,"BORNA DE PONCHAR DE COBRE ESTANADO DE UN OJO, CALIBRE 8, INCLUYE ENCINTADA.",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
5173,CABLE SINTOX 6 AWG HF FR LS TC 750V 80°C,MATERIAL - M,METRO - M,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,,
